Mongoland 	Mongoland 	2001	Komedie	Norsko	Arild Ostin Ommundsen	6.9	6.7	www.csfd.cz/film/154673-mongoland/	www.imdb.com/title/tt0273833/
Monolog Juraja J. 	Monolog Juraja J. 	2001	Dokumentární	Slovensko	Martin Šulík	6.5	NA	www.csfd.cz/film/244781-monolog-juraja-j/	NA
Moszkva tér 	Moszkva tér 	2001	Komedie / Drama / Romantickı	Maïarsko	Ferenc Török	7.4	7.3	www.csfd.cz/film/201672-moszkva-ter/	www.imdb.com/title/tt0273840/
Moulin Rouge	Moulin Rouge! 	2001	Muzikál / Romantickı / Drama	Austrálie / USA	Baz Luhrmann	8.4	7.6	www.csfd.cz/film/6175-moulin-rouge/	www.imdb.com/title/tt0203009/
Mùj bratr Tom	My Brother Tom 	2001	Drama	Velká Británie	Dom Rotheroe	8.4	6.8	www.csfd.cz/film/30657-muj-bratr-tom/	www.imdb.com/title/tt0273850/
Mulholland Drive	Mulholland Dr. 	2001	Drama / Thriller / Mysteriózní / Romantickı	Francie / USA	David Lynch	8.3	7.9	www.csfd.cz/film/6256-mulholland-drive/	www.imdb.com/title/tt0166924/
Mumie se vrací	Mummy Returns, The 	2001	Dobrodrunı / Fantasy / Akèní	USA	Stephen Sommers	6.5	6.2	www.csfd.cz/film/8583-mumie-se-vraci/	www.imdb.com/title/tt0209163/
Munje! 	Munje! 	2001	Komedie	Fed. rep. Jugoslávie	Radivoje Andric	7	7.3	www.csfd.cz/film/175121-munje/	www.imdb.com/title/tt0279248/
Mu z Elysejskıch polí	Man from Elysian Fields, The 	2001	Drama / Romantickı	USA	George Hickenlooper	6.7	6.6	www.csfd.cz/film/12806-muz-z-elysejskych-poli/	www.imdb.com/title/tt0265307/
Mu, kterı nebyl	Man Who Wasn't There, The 	2001	Drama / Krimi	Velká Británie / USA	Joel Coen, Ethan Coen	8.3	7.6	www.csfd.cz/film/1609-muz-ktery-nebyl/	www.imdb.com/title/tt0243133/
My First Mister 	My First Mister 	2001	Komedie / Drama	Nìmecko / USA	Christine Lahti	6.6	7.1	www.csfd.cz/film/18809-my-first-mister/	www.imdb.com/title/tt0206963/
Na konci všech válek	To End All Wars 	2001	Drama / Váleènı / Akèní	USA / Thajsko / Velká Británie	David L. Cunningham	7.2	7.0	www.csfd.cz/film/21476-na-konci-vsech-valek/	www.imdb.com/title/tt0243609/
Na miskách vah	Taking Sides 	2001	Drama	Rakousko / Francie / Nìmecko / Velká Británie	István Szabó	7.6	7.0	www.csfd.cz/film/13950-na-miskach-vah/	www.imdb.com/title/tt0260414/
Na pospas osudu	Drift 	2001	Drama	Nizozemsko	Michiel van Jaarsveld	6.8	7.0	www.csfd.cz/film/243195-na-pospas-osudu/	www.imdb.com/title/tt0264319/
Nìkdy veselo nìkdy smutno	Kabhi Khushi Kabhie Gham... 	2001	Muzikál / Drama / Rodinnı / Romantickı	Indie / Velká Británie	Karan Johar	7	7.1	www.csfd.cz/film/159345-nekdy-veselo-nekdy-smutno/	www.imdb.com/title/tt0248126/
Nepovedenı veèírek	Anniversary Party, The 	2001	Drama / Komedie	USA	Jennifer Jason Leigh, Alan Cumming	6.4	6.2	www.csfd.cz/film/14009-nepovedeny-vecirek/	www.imdb.com/title/tt0254099/
Nepøítel pøed branami	Enemy at the Gates 	2001	Drama / Váleènı / Akèní / Romantickı	USA / Nìmecko / Velká Británie / Irsko	Jean-Jacques Annaud	8.2	7.5	www.csfd.cz/film/164-nepritel-pred-branami/	www.imdb.com/title/tt0215750/
Neøíkej ani slovo	Don't Say a Word 	2001	Thriller / Drama / Krimi	USA / Austrálie	Gary Fleder	6.9	6.1	www.csfd.cz/film/10637-nerikej-ani-slovo/	www.imdb.com/title/tt0260866/
Neviditelné dìti	Ninos invisibles, Los 	2001	NA	Kolumbie	Lisandro Duque Naranjo	8.3	6.6	www.csfd.cz/film/280847-neviditelne-deti/	www.imdb.com/title/tt0264944/
Nikde v Africe	Nirgendwo in Afrika 	2001	Drama / ivotopisnı	Nìmecko	Caroline Link	8	7.5	www.csfd.cz/film/36148-nikde-v-africe/	www.imdb.com/title/tt0161860/
Noèní hovory s matkou 	Noèní hovory s matkou 	2001	Dokumentární	Èesko	Jan Nìmec	6.4	5.8	www.csfd.cz/film/6891-nocni-hovory-s-matkou/	www.imdb.com/title/tt0247584/
Obraz	Painting, The 	2001	Drama	USA	Peter Manoogian, Joshua D. Rose	6.5	6.3	www.csfd.cz/film/206710-obraz/	www.imdb.com/title/tt0266824/
Ohnisko nenávisti	Focus 	2001	Drama	USA	Neal Slavin	6.8	6.8	www.csfd.cz/film/14796-ohnisko-nenavisti/	www.imdb.com/title/tt0246628/
Onmyoji 	Onmyoji 	2001	Akèní / Fantasy / Dobrodrunı / Drama	Japonsko	Jódiró Takita	7.8	6.1	www.csfd.cz/film/118347-onmyoji/	www.imdb.com/title/tt0355857/
Opuštìnı	Torzók 	2001	Drama	Maïarsko	Árpád Sopsits	7.5	7.0	www.csfd.cz/film/81832-opusteny/	www.imdb.com/title/tt0264100/
Ostrovní zprávy	Shipping News, The 	2001	Drama / Romantickı	USA	Lasse Hallström	7.4	6.7	www.csfd.cz/film/4094-ostrovni-zpravy/	www.imdb.com/title/tt0120824/
Paleèek	Petit poucet, Le 	2001	Rodinnı / Fantasy	Francie	Olivier Dahan	6.7	5.0	www.csfd.cz/film/22154-palecek/	www.imdb.com/title/tt0249081/
Pán prstenù: Spoleèenstvo Prstenu	Lord of the Rings: The Fellowship of the Ring, The 	2001	Fantasy / Dobrodrunı / Akèní	USA / Novı Zéland	Peter Jackson	9	8.8	www.csfd.cz/film/4711-pan-prstenu-spolecenstvo-prstenu/	www.imdb.com/title/tt0120737/
Paralelní svìty 	Paralelní svìty 	2001	Drama / Psychologickı	Èesko / Francie / Nizozemsko	Petr Václav	6.6	6.7	www.csfd.cz/film/9443-paralelni-svety/	www.imdb.com/title/tt0241802/
Pavilon en	Pavilion of Women 	2001	Drama	Èína / USA	Ho Yim	6.4	5.6	www.csfd.cz/film/11925-pavilon-zen/	www.imdb.com/title/tt0244709/
Pearl Harbor	Pearl Harbor 	2001	Váleènı / Akèní / Romantickı / Drama	USA	Michael Bay	6.8	5.8	www.csfd.cz/film/545-pearl-harbor/	www.imdb.com/title/tt0213149/
Pianistka	Pianiste, La 	2001	Drama / Thriller / Hudební	Francie / Rakousko	Michael Haneke	7.4	7.3	www.csfd.cz/film/33749-pianistka/	www.imdb.com/title/tt0254686/
Piñero	Piñero 	2001	Drama	USA	Leon Ichaso	6.7	6.2	www.csfd.cz/film/19492-pinero/	www.imdb.com/title/tt0261066/
Píseò pro Martina	Sang för Martin, En 	2001	Drama	Dánsko / Nìmecko / Švédsko	Bille August	8.4	6.7	www.csfd.cz/film/34662-pisen-pro-martina/	www.imdb.com/title/tt0257215/
Pisutoru opera 	Pisutoru opera 	2001	Krimi / Akèní / Drama	Japonsko	Seidun Suzuki	6.6	6.4	www.csfd.cz/film/150183-pisutoru-opera/	www.imdb.com/title/tt0285906/
Ples pøíšer	Monster's Ball 	2001	Drama / Romantickı	USA	Marc Forster	7.7	7.1	www.csfd.cz/film/18574-ples-priser/	www.imdb.com/title/tt0285742/
Polibek draka	Kiss of the Dragon 	2001	Akèní / Krimi / Drama / Thriller	USA / Francie	Chris Nahon	7.3	6.5	www.csfd.cz/film/13868-polibek-draka/	www.imdb.com/title/tt0271027/
Poranek kojota 	Poranek kojota 	2001	Komedie	Polsko	Olaf Lubaszenko	7.1	6.5	www.csfd.cz/film/89275-poranek-kojota/	www.imdb.com/title/tt0293901/
Porn Star: The Legend of Ron Jeremy 	Porn Star: The Legend of Ron Jeremy 	2001	Dokumentární	USA	Scott J. Gill	7.8	6.3	www.csfd.cz/film/137427-porn-star-the-legend-of-ron-jeremy/	www.imdb.com/title/tt0282856/
Poslední pevnost	Last Castle, The 	2001	Drama / Akèní / Thriller	USA	Rod Lurie	6.7	6.7	www.csfd.cz/film/20946-posledni-pevnost/	www.imdb.com/title/tt0272020/
Pozdní sòatek	Chatuna meucheret 	2001	Komedie / Drama / Romantickı	Izrael / Francie	Dover Koshashvili	7.6	7.1	www.csfd.cz/film/136372-pozdni-snatek/	www.imdb.com/title/tt0287471/
Princ bez království	Espinazo del Diablo, El 	2001	Drama / Horor / Mysteriózní	Španìlsko / Mexiko	Guillermo del Toro	7.5	7.5	www.csfd.cz/film/9001-princ-bez-kralovstvi/	www.imdb.com/title/tt0256009/
Prokletí lutozeleného škorpióna	Curse of the Jade Scorpion, The 	2001	Komedie / Krimi / Drama / Mysteriózní	USA / Nìmecko	Woody Allen	8	6.7	www.csfd.cz/film/33-prokleti-zlutozeleneho-skorpiona/	www.imdb.com/title/tt0256524/
Prozacovı národ	Prozac Nation 	2001	Drama	Nìmecko / USA	Erik Skjoldbjarg	7	6.1	www.csfd.cz/film/17501-prozacovy-narod/	www.imdb.com/title/tt0236640/
Pøed svatbou ne!	Heartbreakers 	2001	Komedie / Krimi / Romantickı	USA	David Mirkin	6.4	6.1	www.csfd.cz/film/14327-pred-svatbou-ne/	www.imdb.com/title/tt0125022/
Pøedjaøí	Przedwioœnie 	2001	Drama / Romantickı	Polsko / Francie	Filip Bajon	6.5	4.4	www.csfd.cz/film/48318-predjari/	www.imdb.com/title/tt0272263/
Pøestávka: Škola mimo provoz	Recess: School's Out 	2001	Animovanı / Rodinnı / Komedie	USA	Chuck Sheetz	6.6	6.2	www.csfd.cz/film/11087-prestavka-skola-mimo-provoz/	www.imdb.com/title/tt0265632/
Pøíbìh rytíøe	Knight's Tale, A 	2001	Akèní / Dobrodrunı / Komedie / Romantickı	USA	Brian Helgeland	7.4	6.7	www.csfd.cz/film/24164-pribeh-rytire/	www.imdb.com/title/tt0183790/
Pøípad Pinochet	Cas Pinochet, Le 	2001	Dokumentární	Francie / Chile / Belgie / Španìlsko	Patricio Guzmán	6.5	6.9	www.csfd.cz/film/301886-pripad-pinochet/	www.imdb.com/title/tt0294431/
Pøísaha	Pledge, The 	2001	Drama / Krimi / Mysteriózní / Thriller	USA	Sean Penn	6.6	6.8	www.csfd.cz/film/7208-prisaha/	www.imdb.com/title/tt0237572/
Pøíšerky s.r.o.	Monsters, Inc. 	2001	Animovanı / Rodinnı / Komedie / Fantasy	USA	Pete Docter, David Silverman	8.4	8.0	www.csfd.cz/film/11124-priserky-s-r-o/	www.imdb.com/title/tt0198781/
Pøiznání	Tape 	2001	Drama	USA	Richard Linklater	7.3	7.1	www.csfd.cz/film/13225-priznani/	www.imdb.com/title/tt0275719/
Pøízraènı svìt	Ghost World 	2001	Komedie / Drama	USA / Velká Británie / Nìmecko	Terry Zwigoff	8.1	7.5	www.csfd.cz/film/11113-prizracny-svet/	www.imdb.com/title/tt0162346/
Psanci Ameriky	American Outlaws 	2001	Western / Akèní / Komedie	USA	Les Mayfield	6.5	5.7	www.csfd.cz/film/18208-psanci-ameriky/	www.imdb.com/title/tt0244000/
Psí dny	Hundstage 	2001	Drama	Rakousko	Ulrich Seidl	7.6	6.9	www.csfd.cz/film/36223-psi-dny/	www.imdb.com/title/tt0290661/
Ptaèí svìt	Peuple migrateur, Le 	2001	Dokumentární	Francie / Itálie / Nìmecko / Španìlsko	Jacques Cluzaud, Jacques Perrin	8.4	7.8	www.csfd.cz/film/35425-ptaci-svet/	www.imdb.com/title/tt0301727/
Qianxi manbo 	Qianxi manbo 	2001	Drama	Tchaj-wan / Francie	Siao-sien Chou	7.2	6.8	www.csfd.cz/film/98400-qianxi-manbo/	www.imdb.com/title/tt0283283/
Rebelové 	Rebelové 	2001	Komedie / Romantickı / Muzikál	Èesko	Filip Renè	6.8	6.7	www.csfd.cz/film/7632-rebelove/	www.imdb.com/title/tt0247657/
Red Shadow: Akakage 	Red Shadow: Akakage 	2001	Akèní / Dobrodrunı / Komedie	Japonsko	Hiroyuki Nakano	6.4	5.6	www.csfd.cz/film/118535-red-shadow-akakage/	www.imdb.com/title/tt0294280/
Reich 	Reich 	2001	Drama / Krimi / Akèní	Polsko	Wladyslaw Pasikowski	7.8	NA	www.csfd.cz/film/33177-reich/	NA
Requiem 	Requiem 	2001	Drama	Polsko	Witold Leszczynski	6.8	6.6	www.csfd.cz/film/124578-requiem/	www.imdb.com/title/tt0295563/
Revolution OS 	Revolution OS 	2001	Dokumentární / Komedie	USA	J.T.S. Moore	7	7.1	www.csfd.cz/film/158834-revolution-os/	www.imdb.com/title/tt0308808/
Rigtigt menneske, Et 	Rigtigt menneske, Et 	2001	Drama	Dánsko	Ake Sandgren	8.4	6.7	www.csfd.cz/film/92480-rigtigt-menneske-et/	www.imdb.com/title/tt0273326/
Riri Shushu no subete 	Riri Shushu no subete 	2001	Drama	Japonsko	Shunji Iwai	7.4	7.5	www.csfd.cz/film/36090-riri-shushu-no-subete/	www.imdb.com/title/tt0297721/
Rocker	Rock Star 	2001	Komedie / Drama / Hudební	USA	Stephen Herek	6.6	5.9	www.csfd.cz/film/21912-rocker/	www.imdb.com/title/tt0202470/
Rodinné pouto	Filament 	2001	Drama	Japonsko	Jinsei Tsuji	7.5	7.0	www.csfd.cz/film/36291-rodinne-pouto/	www.imdb.com/title/tt0325375/
Rozstøel	Stickmen 	2001	Drama	Novı Zéland	Hamish Rothwell	7.3	6.5	www.csfd.cz/film/71490-rozstrel/	www.imdb.com/title/tt0251415/
Rychle a zbìsile	Fast and the Furious, The 	2001	Thriller / Akèní / Krimi	USA / Nìmecko	Rob Cohen	6.9	6.4	www.csfd.cz/film/1616-rychle-a-zbesile/	www.imdb.com/title/tt0232500/
Rychlı bìec	Atanarjuat 	2001	Drama / Fantasy	Kanada	Zacharias Kunuk	7.8	7.3	www.csfd.cz/film/46827-rychly-bezec/	www.imdb.com/title/tt0285441/
S tebou i bez tebe	Me Without You 	2001	Drama	Velká Británie / Nìmecko	Sandra Goldbacher	6.9	6.6	www.csfd.cz/film/14498-s-tebou-i-bez-tebe/	www.imdb.com/title/tt0263725/
Samsara	Samsara 	2001	Dobrodrunı / Drama / Romantickı	Itálie / Francie / Indie / Nìmecko	Nalin Pan	7.7	7.4	www.csfd.cz/film/88634-samsara/	www.imdb.com/title/tt0196069/
Scratch	Scratch 	2001	Dokumentární / Hudební	USA	Doug Pray	8.9	7.7	www.csfd.cz/film/227548-scratch/	www.imdb.com/title/tt0143861/
Search for John Gissing, The 	Search for John Gissing, The 	2001	Komedie	Velká Británie / USA	Mike Binder	7.2	6.8	www.csfd.cz/film/21021-search-for-john-gissing-the/	www.imdb.com/title/tt0250716/
Sennen joyu 	Sennen joyu 	2001	Animovanı / Drama / Romantickı	Japonsko	Satoši Kon	8.3	7.8	www.csfd.cz/film/133099-sennen-joyu/	www.imdb.com/title/tt0291350/
Session 9 	Session 9 	2001	Horor / Thriller / Drama / Mysteriózní	USA	Brad Anderson	6.9	6.6	www.csfd.cz/film/19026-session-9/	www.imdb.com/title/tt0261983/
Sex a Lucía	Lucía y el sexo 	2001	Drama / Romantickı	Španìlsko / Francie	Julio Medem	7.9	7.2	www.csfd.cz/film/33857-sex-a-lucia/	www.imdb.com/title/tt0254455/
Shaolin fotbal	Siu lam juk kau 	2001	Komedie / Akèní / Sportovní	Hong Kong / Èína	Stephen Chow Sing-Chi	6.5	7.2	www.csfd.cz/film/36507-shaolin-fotbal/	www.imdb.com/title/tt0286112/
Shrek	Shrek 	2001	Animovanı / Dobrodrunı / Rodinnı / Komedie	USA	Vicky Jenson, Andrew Adamson	8.7	7.9	www.csfd.cz/film/14999-shrek/	www.imdb.com/title/tt0126029/
Sjostry 	Sjostry 	2001	Drama / Akèní / Krimi	Rusko	Sergej Bodrov Jr.	7.1	6.8	www.csfd.cz/film/125561-sjostry/	www.imdb.com/title/tt0284492/
Sleèna	Mademoiselle 	2001	Drama / Komedie / Romantickı	Francie	Philippe Lioret	6.1	6.4	www.csfd.cz/film/114752-slecna/	www.imdb.com/title/tt0253225/
Slogany	Slogans 	2001	Komedie / Drama	Albánie / Francie	Gjergj Xhuvani	7.3	7.2	www.csfd.cz/film/101037-slogany/	www.imdb.com/title/tt0287708/
Smích rackù	Mávahlátur 	2001	Komedie / Drama	Island / Nìmecko / Velká Británie	Ágúst Guğmundsson	7.9	6.6	www.csfd.cz/film/35961-smich-racku/	www.imdb.com/title/tt0281176/
Smrt Jacka Doddse	Last Orders 	2001	Drama	Velká Británie / Nìmecko	Fred Schepisi	6.6	6.9	www.csfd.cz/film/20031-smrt-jacka-doddse/	www.imdb.com/title/tt0253200/
Sním èi bdím?	Waking Life 	2001	Animovanı / Fantasy / Mysteriózní / Drama	USA	Richard Linklater	7.4	7.5	www.csfd.cz/film/13227-snim-ci-bdim/	www.imdb.com/title/tt0243017/
Soft for Digging 	Soft for Digging 	2001	Drama / Horor / Thriller	USA	J.T. Petty	6.6	5.6	www.csfd.cz/film/166928-soft-for-digging/	www.imdb.com/title/tt0303397/
Spy Game	Spy Game 	2001	Akèní / Krimi / Thriller	USA / Nìmecko / Japonsko / Francie	Tony Scott	7.4	6.9	www.csfd.cz/film/8287-spy-game/	www.imdb.com/title/tt0266987/
Srdce v Atlantidì	Hearts in Atlantis 	2001	Drama / Mysteriózní / Thriller	USA	Scott Hicks	7.4	6.7	www.csfd.cz/film/4324-srdce-v-atlantide/	www.imdb.com/title/tt0252501/
Stanley Kubrick: ivot v obrazech	Stanley Kubrick: A Life in Pictures 	2001	Dokumentární	USA	Jan Harlan	8.5	7.9	www.csfd.cz/film/34363-stanley-kubrick-zivot-v-obrazech/	www.imdb.com/title/tt0278736/
Storytelling	Storytelling 	2001	Komedie / Drama	USA	Todd Solondz	6.5	6.7	www.csfd.cz/film/8577-storytelling/	www.imdb.com/title/tt0250081/
Super 8 Stories By Emir Kusturica	Super 8 Stories 	2001	Dokumentární	Nìmecko / Itálie	Emir Kusturica	7.6	6.6	www.csfd.cz/film/43252-super-8-stories-by-emir-kusturica/	www.imdb.com/title/tt0278069/
Svatı boj	Believer, The 	2001	Drama	USA	Henry Bean	7.5	7.2	www.csfd.cz/film/16800-svaty-boj/	www.imdb.com/title/tt0247199/
Svéráz národního lovu v zimì	Osobennosti naciona¾noj ochoty v zimnij period 	2001	Komedie	Rusko	Alexandr Rogokin	6.6	6.3	www.csfd.cz/film/37949-sveraz-narodniho-lovu-v-zime/	www.imdb.com/title/tt0266821/
Svìt podle Prota	K-PAX 	2001	Drama / Mysteriózní / Sci-Fi	USA / Nìmecko	Iain Softley	8.6	7.2	www.csfd.cz/film/10995-svet-podle-prota/	www.imdb.com/title/tt0272152/
Svoboda	Libertad, La 	2001	Drama	Argentina	Lisandro Alonso	7.8	7.0	www.csfd.cz/film/210066-svoboda/	www.imdb.com/title/tt0291310/
Swordfish: Operace Hacker	Swordfish 	2001	Akèní / Krimi / Thriller	USA / Austrálie	Dominic Sena	6.4	6.4	www.csfd.cz/film/8300-swordfish-operace-hacker/	www.imdb.com/title/tt0244244/
Syn nevìsty	Hijo de la novia, El 	2001	Komedie / Drama	Argentina	Juan José Campanella	6.6	7.7	www.csfd.cz/film/84620-syn-nevesty/	www.imdb.com/title/tt0292542/
Synùv pokoj	Stanza del figlio, La 	2001	Drama	Itálie / Francie	Nanni Moretti	6.6	7.3	www.csfd.cz/film/71096-synuv-pokoj/	www.imdb.com/title/tt0208990/
Šedá zóna	Grey Zone, The 	2001	Drama / Váleènı	USA	Tim Blake Nelson	7.1	7.1	www.csfd.cz/film/11114-seda-zona/	www.imdb.com/title/tt0252480/
Šílená	Crazy/Beautiful 	2001	Drama / Romantickı	USA	John Stockwell	7	6.3	www.csfd.cz/film/29614-silena-krasny/	www.imdb.com/title/tt0250224/
Tajemná a neznámá podzemní Praha 	Tajemná a neznámá podzemní Praha 	2001	Dokumentární	Èesko	Václav Cílek	8	NA	www.csfd.cz/film/273128-tajemna-a-neznama-podzemni-praha/	NA
Taková láska	Cet amour-la 	2001	Drama	Francie	Josée Dayan	6.9	6.1	www.csfd.cz/film/69818-takova-laska/	www.imdb.com/title/tt0277622/
Taková zvláštní rodinka	Royal Tenenbaums, The 	2001	Komedie / Drama	USA	Wes Anderson	7	7.5	www.csfd.cz/film/16276-takova-zvlastni-rodinka/	www.imdb.com/title/tt0265666/
Telec 	Telec 	2001	Drama	Rusko	Alexandr Sokurov	7.7	6.8	www.csfd.cz/film/36259-telec/	www.imdb.com/title/tt0283623/
Ti druzí	Others, The 	2001	Horor / Mysteriózní / Thriller / Drama	USA / Španìlsko / Francie / Itálie	Alejandro Amenábar	8.4	7.6	www.csfd.cz/film/17445-ti-druzi/	www.imdb.com/title/tt0230600/
Ticho	Cisza 	2001	Drama	Polsko	Michal Rosa	6.5	6.8	www.csfd.cz/film/124520-ticho/	www.imdb.com/title/tt0295200/
Tmavomodrı svìt 	Tmavomodrı svìt 	2001	Váleènı / Drama / Akèní / Romantickı	Èesko / Velká Británie / Nìmecko / Dánsko	Jan Svìrák	7.9	7.1	www.csfd.cz/film/8803-tmavomodry-svet/	www.imdb.com/title/tt0244479/
To nejvìtší na svìtì	Storste i verden, Det 	2001	Drama	Norsko / Dánsko	Thomas Robsahm	6.6	6.2	www.csfd.cz/film/89034-to-nejvetsi-na-svete/	www.imdb.com/title/tt0235796/
Training Day	Training Day 	2001	Drama / Krimi / Thriller	USA / Austrálie	Antoine Fuqua	7.8	7.6	www.csfd.cz/film/10802-training-day/	www.imdb.com/title/tt0139654/
Treed Murray 	Treed Murray 	2001	Drama / Thriller	Kanada	William Phillips	8.4	7.1	www.csfd.cz/film/101158-treed-murray/	www.imdb.com/title/tt0293664/
Tøi králové	Rois mages, Les 	2001	Komedie / Fantasy	Francie	Didier Bourdon, Bernard Campan	6.6	5.5	www.csfd.cz/film/168842-tri-kralove/	www.imdb.com/title/tt0286009/
Tøináct rozhovorù o tomté	13 Conversations About One Thing 	2001	Drama	USA	Jill Sprecher	7.3	6.9	www.csfd.cz/film/18198-trinact-rozhovoru-o-tomtez/	www.imdb.com/title/tt0268690/
Tunel	Tunnel, Der 	2001	Drama / Thriller / Akèní	Nìmecko	Roland Suso Richter	8.2	7.7	www.csfd.cz/film/108036-tunel/	www.imdb.com/title/tt0251447/
Tupac Shakur: Before I Wake... 	Tupac Shakur: Before I Wake... 	2001	Dokumentární	USA	Tupac Shakur, Eazy-E	8.8	6.9	www.csfd.cz/film/102482-tupac-shakur-before-i-wake/	www.imdb.com/title/tt0290142/
Ukradni, co mùeš!	Buffalo Soldiers - Army Go Home! 	2001	Komedie / Drama / Krimi / Váleènı	Nìmecko / Velká Británie	Gregor Jordan	6.7	6.8	www.csfd.cz/film/12939-ukradni-co-muzes/	www.imdb.com/title/tt0252299/
Ulice New Yorku	Sidewalks of New York 	2001	Komedie / Romantickı	USA	Edward Burns	7.4	6.4	www.csfd.cz/film/23455-ulice-new-yorku/	www.imdb.com/title/tt0239986/
Ultimo bacio, L' 	Ultimo bacio, L' 	2001	Komedie / Drama / Romantickı	Itálie	Gabriele Muccino	6.8	6.9	www.csfd.cz/film/126419-ultimo-bacio-l/	www.imdb.com/title/tt0265930/
Üvegtigris 	Üvegtigris 	2001	Komedie	Maïarsko	Péter Rudolf	8.5	7.7	www.csfd.cz/film/109646-uvegtigris/	www.imdb.com/title/tt0257290/
V lonici	In the Bedroom 	2001	Drama / Krimi	USA	Todd Field	7.1	7.4	www.csfd.cz/film/16828-v-loznici/	www.imdb.com/title/tt0247425/
V áru slunce	Abril Despedaçado 	2001	Drama	Brazílie / Francie / Švıcarsko	Walter Salles	7.7	7.6	www.csfd.cz/film/37491-v-zaru-slunce/	www.imdb.com/title/tt0291003/
Vajont - šílenství muù	Vajont - La diga del disonore 	2001	Drama	Itálie / Francie	Renzo Martinelli	6.6	6.1	www.csfd.cz/film/32299-vajont-silenstvi-muzu/	www.imdb.com/title/tt0214265/
Váleèná nevìsta	War Bride, The 	2001	Drama	Kanada / Velká Británie	Lyndon Chubbuck	6.3	6.7	www.csfd.cz/film/11999-valecna-nevesta/	www.imdb.com/title/tt0244297/
Váleèník	Musa 	2001	Drama / Váleènı / Historickı / Akèní	Jiní Korea / Èína	Sung-su Kim	7.5	7.2	www.csfd.cz/film/29608-valecnik/	www.imdb.com/title/tt0275083/
Váleènı fotograf	War Photographer 	2001	Dokumentární	Švıcarsko	Christian Frei	8.8	7.8	www.csfd.cz/film/175118-valecny-fotograf/	www.imdb.com/title/tt0309061/
Vanilkové nebe	Vanilla Sky 	2001	Mysteriózní / Romantickı / Sci-Fi / Thriller	USA	Cameron Crowe	7.1	6.8	www.csfd.cz/film/11711-vanilkove-nebe/	www.imdb.com/title/tt0259711/
Vánoèní koleda	Christmas Carol: The Movie 	2001	Animovanı	Velká Británie / Nìmecko	Jimmy T. Murakami	7.4	5.4	www.csfd.cz/film/11219-vanocni-koleda/	www.imdb.com/title/tt0259929/
Visitor Q	Bizita Q 	2001	Komedie / Drama / Horor / Thriller	Japonsko	Takaši Miike	6.9	6.8	www.csfd.cz/film/82891-visitor-q/	www.imdb.com/title/tt0290329/
Vlaná voda pod èervenım mostem	Akai hashi no shita no nurui mizu 	2001	Komedie / Drama	Japonsko / Francie	Šóhei Imamura	8	6.8	www.csfd.cz/film/86703-vlazna-voda-pod-cervenym-mostem/	www.imdb.com/title/tt0289054/
Vıbuch 	Vıbuch 	2001	Drama	Èesko	Jiøí Svoboda	6.9	NA	www.csfd.cz/film/228422-vybuch/	NA
Vıhybkáøi	Navigators, The 	2001	Komedie / Drama	Velká Británie / Nìmecko / Španìlsko	Ken Loach	7.6	6.8	www.csfd.cz/film/36171-vyhybkari/	www.imdb.com/title/tt0279977/
Vzhùru do revoluce!	Alla rivoluzione sulla due cavalli 	2001	Komedie / Road movie	Itálie	Maurizio Sciarra	6.4	6.1	www.csfd.cz/film/120349-vzhuru-do-revoluce/	www.imdb.com/title/tt0274323/
Waiting for Godot 	Waiting for Godot 	2001	Drama	Irsko	Michael Lindsay-Hogg	6.7	7.1	www.csfd.cz/film/178018-waiting-for-godot/	www.imdb.com/title/tt0276613/
Wani wa Junha 	Wani wa Junha 	2001	Drama / Romantickı	Jiní Korea	Yong-gyun Kim	8	7.0	www.csfd.cz/film/188101-wani-wa-junha/	www.imdb.com/title/tt0300633/
Wasabi	Wasabi 	2001	Akèní / Drama / Komedie / Thriller	Francie / Japonsko	Gérard Krawczyk	6.7	6.5	www.csfd.cz/film/21010-wasabi/	www.imdb.com/title/tt0281364/
Waterboys 	Waterboys 	2001	Komedie	Japonsko	Šinobu Jaguèi	7.9	7.1	www.csfd.cz/film/147471-waterboys/	www.imdb.com/title/tt0299213/
Wie Feuer und Flamme 	Wie Feuer und Flamme 	2001	Drama / Romantickı	Nìmecko	Connie Walter	7.4	6.8	www.csfd.cz/film/182647-wie-feuer-und-flamme/	www.imdb.com/title/tt0246853/
Yeopgijeogin geunyeo 	Yeopgijeogin geunyeo 	2001	Romantickı / Komedie / Drama	Jiní Korea	Jae-young Kwak	8.5	8.1	www.csfd.cz/film/169677-yeopgijeogin-geunyeo/	www.imdb.com/title/tt0293715/
Z pekla	From Hell 	2001	Thriller / Krimi / Mysteriózní / Horor	USA / Velká Británie / Èesko	Allen Hughes, Albert Hughes	7.5	6.8	www.csfd.cz/film/13286-z-pekla/	www.imdb.com/title/tt0120681/
Za nepøátelskou linií	Behind Enemy Lines 	2001	Akèní / Drama / Thriller / Váleènı	USA	John Moore	6.5	6.2	www.csfd.cz/film/16738-za-nepratelskou-linii/	www.imdb.com/title/tt0159273/
Zaèalo to jedné havé noci	One Night at McCool's 	2001	Komedie / Krimi	USA	Harald Zwart	7.2	6.0	www.csfd.cz/film/12170-zacalo-to-jedne-zhave-noci/	www.imdb.com/title/tt0203755/
