Obnaené mìsto|Naked City, The (1948)|1948|Krimi / Film-Noir / Mysteriózní|USA|Jules Dassin|70%|7.7|www.csfd.cz/film/76743-obnazene-mesto/|www.imdb.com/title/tt0040636/
Fort Apache|Fort Apache (1948)|1948|Western|USA|John Ford|68%|7.6|www.csfd.cz/film/2868-fort-apache/|www.imdb.com/title/tt0040369/
Pøíbìh opravdového èlovìka|Poves o nastojašèem èeloveke (1948)|1948|Váleènı / Drama|Sovìtskı svaz|Alexandr Stolper|68%|6.9|www.csfd.cz/film/100412-pribeh-opravdoveho-cloveka/|www.imdb.com/title/tt0040707/
Pláè mìsta|Cry of the City (1948)|1948|Krimi / Film-Noir / Drama|USA|Robert Siodmak|71%|7.2|www.csfd.cz/film/25650-plac-mesta/|www.imdb.com/title/tt0040257/
Mu z Colorada|Man from Colorado, The (1948)|1948|Western|USA|Henry Levin|70%|6.7|www.csfd.cz/film/24280-muz-z-colorada/|www.imdb.com/title/tt0041625/
Anna Karenina|Anna Karenina (1948)|1948|Drama|Velká Británie|Julien Duvivier|70%|6.5|www.csfd.cz/film/26697-anna-karenina/|www.imdb.com/title/tt0040098/
Mladá garda|Molodaja gvardija (1948)|1948|Drama / Váleènı|Sovìtskı svaz|Sergej Gerasimov|69%|6.5|www.csfd.cz/film/77622-mlada-garda/|www.imdb.com/title/tt0040601/
Snake Pit, The (1948)|Snake Pit, The (1948)|1948|Drama|USA|Anatole Litvak|69%|7.5|www.csfd.cz/film/27619-snake-pit-the/|www.imdb.com/title/tt0040806/
Síla zla|Force of Evil (1948)|1948|Krimi / Film-Noir / Drama|USA|Abraham Polonsky|67%|7.4|www.csfd.cz/film/24371-sila-zla/|www.imdb.com/title/tt0040366/
He Walked by Night (1948)|He Walked by Night (1948)|1948|Krimi / Drama / Film-Noir / Thriller|USA|Alfred L. Werker, <a href="/tvurce/2999-anthony-mann/">Anthony Mann</a>|68%|7.2|www.csfd.cz/film/43297-he-walked-by-night/|www.imdb.com/title/tt0040427/
Èervená ještìrka (1948)|Èervená ještìrka (1948)|1948|Komedie|Èeskoslovensko|František Sádek|66%|6.2|www.csfd.cz/film/6872-cervena-jesterka/|www.imdb.com/title/tt0277620/
Hudba v temnotách|Musik i mörker (1948)|1948|Drama|Švédsko|Ingmar Bergman|66%|6.4|www.csfd.cz/film/711-hudba-v-temnotach/|www.imdb.com/title/tt0040622/
Odváná školaèka|Pervoklassnitsa (1948)|1948|Rodinnı|Sovìtskı svaz|I¾ja Abramoviè Frez|67%|7.4|www.csfd.cz/film/200137-odvazna-skolacka/|www.imdb.com/title/tt0040689/
Pirát|Pirate, The (1948)|1948|Muzikál / Dobrodrunı / Komedie|USA|Vincente Minnelli|65%|7.0|www.csfd.cz/film/6770-pirat/|www.imdb.com/title/tt0040694/
Bledá tváø|Paleface, The (1948)|1948|Komedie / Western|USA|Norman Z. McLeod|65%|6.8|www.csfd.cz/film/24598-bleda-tvar/|www.imdb.com/title/tt0040679/
Unfaithfully Yours (1948)|Unfaithfully Yours (1948)|1948|Komedie|USA|Preston Sturges|65%|7.6|www.csfd.cz/film/24496-unfaithfully-yours/|www.imdb.com/title/tt0040919/
Dnes neordinuji (1948)|Dnes neordinuji (1948)|1948|Komedie|Èeskoslovensko|Vladimír Slavínskı|64%|6.0|www.csfd.cz/film/8493-dnes-neordinuji/|www.imdb.com/title/tt0247988/
Emperor Waltz, The (1948)|Emperor Waltz, The (1948)|1948|Komedie / Muzikál / Romantickı|USA|Billy Wilder|63%|6.1|www.csfd.cz/film/9777-emperor-waltz-the/|www.imdb.com/title/tt0040317/
Na dobré stopì (1948)|Na dobré stopì (1948)|1948|Rodinnı / Dobrodrunı|Èeskoslovensko|Josef Mach|64%|5.8|www.csfd.cz/film/6291-na-dobre-stope/|www.imdb.com/title/tt0256950/
Spi, má lásko|Sleep, My Love (1948)|1948|Drama / Film-Noir / Mysteriózní|USA|Douglas Sirk|62%|6.7|www.csfd.cz/film/8447-spi-ma-lasko/|www.imdb.com/title/tt0040798/
Three Musketeers, The (1948)|Three Musketeers, The (1948)|1948|Akèní / Drama / Dobrodrunı / Romantickı|USA|George Sidney|60%|7.1|www.csfd.cz/film/22471-three-musketeers-the/|www.imdb.com/title/tt0040876/
Ves v pohranièí (1948)|Ves v pohranièí (1948)|1948|Drama|Èeskoslovensko|Jiøí Krejèík|62%|5.6|www.csfd.cz/film/5341-ves-v-pohranici/|www.imdb.com/title/tt0173413/
O ševci Matoušovi (1948)|O ševci Matoušovi (1948)|1948|Drama / Historickı|Èeskoslovensko|Miroslav Cikán|60%|NA|www.csfd.cz/film/221010-o-sevci-matousovi/|www.imdb.com/title/tt1399060/
elezná opona|Iron Curtain, The (1948)|1948|Thriller|USA|William A. Wellman|59%|6.2|www.csfd.cz/film/9664-zelezna-opona/|www.imdb.com/title/tt0040478/
Zelená kníka (1948)|Zelená kníka (1948)|1948|Drama|Èeskoslovensko|Josef Mach|59%|NA|www.csfd.cz/film/182317-zelena-knizka/|www.imdb.com/title/tt1464608/
Dravci (1948)|Dravci (1948)|1948|Drama|Èeskoslovensko|Jiøí Weiss|58%|NA|www.csfd.cz/film/9576-dravci/|www.imdb.com/title/tt0175582/
Léto (1948)|Léto (1948)|1948|Drama / Romantickı|Èeskoslovensko|K. M. Walló|58%|NA|www.csfd.cz/film/9519-leto/|www.imdb.com/title/tt0215947/
Soudnı den (1948)|Soudnı den (1948)|1948|Komedie|Èeskoslovensko|Karel Steklı|58%|NA|www.csfd.cz/film/8687-soudny-den/|www.imdb.com/title/tt0175192/
eleznı dìdek (1948)|eleznı dìdek (1948)|1948|Komedie / Drama|Èeskoslovensko|Václav Kubásek|60%|6.5|www.csfd.cz/film/108845-zelezny-dedek/|www.imdb.com/title/tt1464609/
Bílá tma (1948)|Bílá tma (1948)|1948|Drama|Èeskoslovensko|František Èáp|57%|NA|www.csfd.cz/film/69801-bila-tma/|www.imdb.com/title/tt0040164/
Lassie: Rodné stránì|Hills of Home (1948)|1948|Dobrodrunı / Rodinnı / Drama|USA|Fred M. Wilcox|50%|6.4|www.csfd.cz/film/17529-lassie-rodne-strane/|www.imdb.com/title/tt0040438/
Dvaasedmdesátka (1948)|Dvaasedmdesátka (1948)|1948|Drama|Èeskoslovensko|Jiøí Slavíèek|54%|NA|www.csfd.cz/film/197968-dvaasedmdesatka/|www.imdb.com/title/tt0263295/
Louisiana Story (1948)|Louisiana Story (1948)|1948|Dokumentární / Drama|USA|Robert J. Flaherty|48%|7.1|www.csfd.cz/film/81652-louisiana-story/|www.imdb.com/title/tt0040550/
Pøípad Z-8 (1948)|Pøípad Z-8 (1948)|1948|Drama|Èeskoslovensko|Miroslav Cikán|49%|NA|www.csfd.cz/film/133909-pripad-z-8/|www.imdb.com/title/tt0373252/
Køíová trojka (1948)|Køíová trojka (1948)|1948|Krimi|Èeskoslovensko|Václav Gajer|47%|NA|www.csfd.cz/film/3267-krizova-trojka/|www.imdb.com/title/tt0171458/
Kdo kráèí po køivolakıch cestách|Walk a Crooked Mile (1948)|1948|Krimi / Drama|USA|Gordon Douglas|31%|6.0|www.csfd.cz/film/49192-kdo-kraci-po-krivolakych-cestach/|www.imdb.com/title/tt0040947/
Tøetí mu|Third Man, The (1949)|1949|Film-Noir / Mysteriózní / Thriller|Velká Británie|Carol Reed|83%|8.4|www.csfd.cz/film/11627-treti-muz/|www.imdb.com/title/tt0041959/
Pytlákova schovanka aneb Šlechetnı milionáø (1949)|Pytlákova schovanka aneb Šlechetnı milionáø (1949)|1949|Komedie / Hudební / Romantickı|Èeskoslovensko|Martin Friè|83%|7.7|www.csfd.cz/film/3149-pytlakova-schovanka-aneb-slechetny-milionar/|www.imdb.com/title/tt0152111/
Bílı ár|White Heat (1949)|1949|Krimi / Drama / Film-Noir|USA|Raoul Walsh|84%|8.1|www.csfd.cz/film/23531-bily-zar/|www.imdb.com/title/tt0042041/
Dìdièka|Heiress, The (1949)|1949|Drama / Romantickı|USA|William Wyler|84%|8.0|www.csfd.cz/film/9904-dedicka/|www.imdb.com/title/tt0041452/
Pozdní jaro|Banshun (1949)|1949|Drama|Japonsko|Jasudiró Ozu|86%|8.0|www.csfd.cz/film/124850-pozdni-jaro/|www.imdb.com/title/tt0041154/
Adamovo ebro|Adam's Rib (1949)|1949|Komedie|USA|George Cukor|81%|7.5|www.csfd.cz/film/1810-adamovo-zebro/|www.imdb.com/title/tt0041090/
Šlechetné srdce a šlechtické korunky|Kind Hearts and Coronets (1949)|1949|Komedie / Drama|Velká Británie|Robert Hamer|81%|8.1|www.csfd.cz/film/19773-slechetne-srdce-a-slechticke-korunky/|www.imdb.com/title/tt0041546/
Písnì z Broadwaye|Barkleys of Broadway, The (1949)|1949|Komedie / Muzikál|USA|Charles Walters|90%|6.9|www.csfd.cz/film/23022-pisne-z-broadwaye/|www.imdb.com/title/tt0041158/
Divá Bára (1949)|Divá Bára (1949)|1949|Drama / Romantickı|Èeskoslovensko|Vladimír Èech|76%|6.8|www.csfd.cz/film/1400-diva-bara/|www.imdb.com/title/tt0167898/
Toulavı pes|Nora inu (1949)|1949|Krimi / Drama / Thriller|Japonsko|Akira Kurosawa|76%|7.8|www.csfd.cz/film/5432-toulavy-pes/|www.imdb.com/title/tt0041699/
Mlèenlivı souboj|Shizukanaru ketto (1949)|1949|Drama|Japonsko|Akira Kurosawa|84%|7.4|www.csfd.cz/film/5436-mlcenlivy-souboj/|www.imdb.com/title/tt0041870/
Samson and Delilah (1949)|Samson and Delilah (1949)|1949|Drama / Romantickı / Historickı|USA|Cecil B. DeMille|85%|6.7|www.csfd.cz/film/22463-samson-and-delilah/|www.imdb.com/title/tt0041838/
Ve mìstì|On the Town (1949)|1949|Komedie / Muzikál / Romantickı|USA|Gene Kelly, <a href="/tvurce/2876-stanley-donen/">Stanley Donen</a>|79%|7.5|www.csfd.cz/film/2422-ve-meste/|www.imdb.com/title/tt0041716/
Jede, jede poštovskı panáèek|Jour de fete (1949)|1949|Komedie|Francie|Jacques Tati|75%|7.3|www.csfd.cz/film/47474-jede-jede-postovsky-panacek/|www.imdb.com/title/tt0040497/
Podvod|Set-Up, The (1949)|1949|Drama / Film-Noir / Romantickı / Sportovní|USA|Robert Wise|82%|7.8|www.csfd.cz/film/9829-podvod/|www.imdb.com/title/tt0041859/
Bojištì|Battleground (1949)|1949|Akèní / Váleènı|USA|William A. Wellman|76%|7.5|www.csfd.cz/film/9639-bojiste/|www.imdb.com/title/tt0041163/
Vìzení|Fängelse (1949)|1949|Drama|Švédsko|Ingmar Bergman|76%|6.8|www.csfd.cz/film/693-vezeni/|www.imdb.com/title/tt0041399/
Twelve O'Clock High (1949)|Twelve O'Clock High (1949)|1949|Drama / Váleènı|USA|Henry King|79%|7.7|www.csfd.cz/film/26178-twelve-o-clock-high/|www.imdb.com/title/tt0041996/
Pinky|Pinky (1949)|1949|Drama|USA|John Ford, <a href="/tvurce/2962-elia-kazan/">Elia Kazan</a>|74%|7.1|www.csfd.cz/film/5085-pinky/|www.imdb.com/title/tt0041746/
Mlèení moøe|Silence de la Mer, Le (1949)|1949|Drama / Váleènı|Francie|Jean-Pierre Melville|76%|7.7|www.csfd.cz/film/145665-mlceni-more/|www.imdb.com/title/tt0039822/
Little Women (1949)|Little Women (1949)|1949|Drama / Rodinnı / Romantickı|USA|Mervyn LeRoy|80%|7.1|www.csfd.cz/film/17541-little-women/|www.imdb.com/title/tt0041594/
ízeò|Törst (1949)|1949|Drama|Švédsko|Ingmar Bergman|78%|6.7|www.csfd.cz/film/737-zizen/|www.imdb.com/title/tt0041998/
Dopis tøem manelkám|Letter to Three Wives, A (1949)|1949|Drama / Komedie / Romantickı|USA|Joseph L. Mankiewicz|73%|7.7|www.csfd.cz/film/6396-dopis-trem-manzelkam/|www.imdb.com/title/tt0041587/
Všichni královi mui|All the King's Men (1949)|1949|Drama|USA|Robert Rossen|74%|7.6|www.csfd.cz/film/37994-vsichni-kralovi-muzi/|www.imdb.com/title/tt0041113/
Champion (1949)|Champion (1949)|1949|Drama / Film-Noir / Sportovní|USA|Mark Robson|80%|7.4|www.csfd.cz/film/23867-champion/|www.imdb.com/title/tt0041239/
Pod obratníkem Kozoroha|Under Capricorn (1949)|1949|Drama|Velká Británie|Alfred Hitchcock|72%|6.2|www.csfd.cz/film/4405-pod-obratnikem-kozoroha/|www.imdb.com/title/tt0042004/
Bratøi Marxové: Love Happy|Love Happy (1949)|1949|Komedie / Loutkovı / Muzikál|USA|David Miller, <a href="/tvurce/3650-leo-mccarey/">Leo McCarey</a>|75%|5.7|www.csfd.cz/film/28431-bratri-marxove-love-happy/|www.imdb.com/title/tt0041604/
I Was a Male War Bride (1949)|I Was a Male War Bride (1949)|1949|Komedie / Váleènı|USA|Howard Hawks|78%|7.0|www.csfd.cz/film/4192-i-was-a-male-war-bride/|www.imdb.com/title/tt0041498/
Hoøká rıe|Riso amaro (1949)|1949|Drama|Itálie|Giuseppe De Santis|78%|7.5|www.csfd.cz/film/82246-horka-ryze/|www.imdb.com/title/tt0040737/
Rodinné trampoty oficiála Tøíšky (1949)|Rodinné trampoty oficiála Tøíšky (1949)|1949|Komedie|Èeskoslovensko|Josef Mach|69%|6.6|www.csfd.cz/film/6298-rodinne-trampoty-oficiala-trisky/|www.imdb.com/title/tt0257046/
I Shot Jesse James (1949)|I Shot Jesse James (1949)|1949|Western / Drama / Romantickı / Historickı|USA|Samuel Fuller|76%|6.8|www.csfd.cz/film/38600-i-shot-jesse-james/|www.imdb.com/title/tt0041497/
Criss Cross (1949)|Criss Cross (1949)|1949|Film-Noir / Krimi / Drama|USA|Robert Siodmak|76%|7.5|www.csfd.cz/film/24961-criss-cross/|www.imdb.com/title/tt0041268/
Fountainhead, The (1949)|Fountainhead, The (1949)|1949|Drama|USA|King Vidor|72%|7.0|www.csfd.cz/film/23671-fountainhead-the/|www.imdb.com/title/tt0041386/
It's a Great Feeling (1949)|It's a Great Feeling (1949)|1949|Komedie|USA|David Butler|77%|6.2|www.csfd.cz/film/27601-it-s-a-great-feeling/|www.imdb.com/title/tt0041515/
Nìmá barikáda (1949)|Nìmá barikáda (1949)|1949|Drama / Váleènı|Èeskoslovensko|Otakar Vávra|68%|7.1|www.csfd.cz/film/9463-nema-barikada/|www.imdb.com/title/tt0175953/
Taková hezká malá plá|Une si jolie petite plage (1949)|1949|Drama|Francie|Yves Allégret|71%|6.8|www.csfd.cz/film/36738-takova-hezka-mala-plaz/|www.imdb.com/title/tt0040917/
ijí v noci|They Live by Night (1949)|1949|Krimi / Drama / Film-Noir / Romantickı|USA|Nicholas Ray|69%|7.6|www.csfd.cz/film/34691-ziji-v-noci/|www.imdb.com/title/tt0040872/
Thieves' Highway (1949)|Thieves' Highway (1949)|1949|Film-Noir / Thriller|USA|Jules Dassin|72%|7.7|www.csfd.cz/film/80113-thieves-highway/|www.imdb.com/title/tt0041958/
Mighty Joe Young (1949)|Mighty Joe Young (1949)|1949|Dobrodrunı / Fantasy / Drama|USA|Ernest B. Schoedsack|73%|6.9|www.csfd.cz/film/8138-mighty-joe-young/|www.imdb.com/title/tt0041650/
Whisky Galore! (1949)|Whisky Galore! (1949)|1949|Komedie|Velká Británie|Alexander Mackendrick|72%|7.3|www.csfd.cz/film/85349-whisky-galore/|www.imdb.com/title/tt0042040/
Flamendr|Gran Calavera, El (1949)|1949|Komedie|Mexiko|Luis Bunuel|71%|7.1|www.csfd.cz/film/1096-flamendr/|www.imdb.com/title/tt0041423/
Fighting Kentuckian, The (1949)|Fighting Kentuckian, The (1949)|1949|Western|USA|George Waggner|72%|6.2|www.csfd.cz/film/21725-fighting-kentuckian-the/|www.imdb.com/title/tt0041361/
Big Steal, The (1949)|Big Steal, The (1949)|1949|Film-Noir / Dobrodrunı / Thriller|USA|Don Siegel|70%|7.0|www.csfd.cz/film/8370-big-steal-the/|www.imdb.com/title/tt0041178/
Kubáòští kozáci|Kubanskie kazaki (1949)|1949|Komedie / Muzikál|Sovìtskı svaz|Ivan Pyrjev|71%|6.6|www.csfd.cz/film/33596-kubansti-kozaci/|www.imdb.com/title/tt0041562/
V pasti|Caught (1949)|1949|Drama / Film-Noir|USA|Max Ophüls|70%|7.1|www.csfd.cz/film/25487-v-pasti/|www.imdb.com/title/tt0040221/
V píscích Iwo Šimy|Sands of Iwo Jima (1949)|1949|Akèní / Drama / Váleènı / Romantickı|USA|Allan Dwan|67%|7.1|www.csfd.cz/film/21777-v-piscich-iwo-simy/|www.imdb.com/title/tt0041841/
Madame Bovary (1949)|Madame Bovary (1949)|1949|Drama|USA|Vincente Minnelli|69%|7.0|www.csfd.cz/film/6766-madame-bovary/|www.imdb.com/title/tt0041615/
Whirlpool (1949)|Whirlpool (1949)|1949|Krimi / Film-Noir / Drama|USA|Otto Preminger|69%|6.8|www.csfd.cz/film/7513-whirlpool/|www.imdb.com/title/tt0042039/
Revoluèní rok 1848 (1949)|Revoluèní rok 1848 (1949)|1949|Drama / Historickı|Èeskoslovensko|Václav Krška|66%|6.2|www.csfd.cz/film/5381-revolucni-rok-1848/|www.imdb.com/title/tt0152184/
Adventures of Ichabod and Mr. Toad, The (1949)|Adventures of Ichabod and Mr. Toad, The (1949)|1949|Animovanı / Fantasy / Rodinnı|USA|Jack Kinney, <a href="/tvurce/3560-clyde-geronimi/">Clyde Geronimi</a>, <a href="/tvurce/3785-james-algar/">James Algar</a>|68%|7.1|www.csfd.cz/film/30969-adventures-of-ichabod-and-mr-toad-the/|www.imdb.com/title/tt0041094/
Lehkovánı okamik|Reckless Moment, The (1949)|1949|Drama / Film-Noir|USA|Max Ophüls|66%|7.3|www.csfd.cz/film/25522-lehkovazny-okamzik/|www.imdb.com/title/tt0041786/
Tarzan's Magic Fountain (1949)|Tarzan's Magic Fountain (1949)|1949|Akèní / Dobrodrunı / Fantasy / Romantickı|USA|Lex Barker, <a href="/tvurce/18880-brenda-joyce/">Brenda Joyce</a>, <a href="/tvurce/4318-albert-dekker/">Albert Dekker</a>, <a href="/tvurce/11788-charles-drake/">Charles Drake</a>, <a href="/tvurce/24354-alan-napier/">Alan Napier</a>, <a href="/tvurce/8172-david-bond/">David Bond</a>, <a href="/tvurce/4499-elmo-lincoln/">Elmo Lincoln</a>|67%|5.6|www.csfd.cz/film/33403-tarzan-s-magic-fountain/|www.imdb.com/title/tt0041947/
Hvìzda|Zvezda (1949)|1949|Drama / Váleènı|Sovìtskı svaz|Alexandr Ivanov|61%|6.9|www.csfd.cz/film/228411-hvezda/|www.imdb.com/title/tt0195307/
Katka (1949)|Katka (1949)|1949|Komedie|Èeskoslovensko|Ján Kadár|61%|7.2|www.csfd.cz/film/4996-katka/|www.imdb.com/title/tt0041538/
Èertova stena (1949)|Èertova stena (1949)|1949|Komedie / Sportovní|Èeskoslovensko|Václav Wasserman|59%|NA|www.csfd.cz/film/101340-certova-stena/|www.imdb.com/title/tt0239288/
Mìla lutou stuku|She Wore a Yellow Ribbon (1949)|1949|Western / Drama|USA|John Ford|60%|7.3|www.csfd.cz/film/2934-mela-zlutou-stuzku/|www.imdb.com/title/tt0041866/
Není stále zamraèeno (1949)|Není stále zamraèeno (1949)|1949|Dokumentární|Èeskoslovensko|Karel Kachyòa, <a href="/tvurce/3198-vojtech-jasny/">Vojtìch Jasnı</a>|57%|NA|www.csfd.cz/film/43162-neni-stale-zamraceno/|www.imdb.com/title/tt0171565/
Stalingradská bitva II|Stalingradskaja bitva II (1949)|1949|Váleènı / Drama|Sovìtskı svaz|Vladimir Petrov|54%|6.4|www.csfd.cz/film/174473-stalingradska-bitva-ii/|www.imdb.com/title/tt0042997/
Stalingradská bitva I|Stalingradskaja bitva I (1949)|1949|Váleènı / Drama|Sovìtskı svaz|Vladimir Petrov|54%|6.3|www.csfd.cz/film/174472-stalingradska-bitva-i/|www.imdb.com/title/tt0041916/
Pan Habìtín odchází (1949)|Pan Habìtín odchází (1949)|1949|Drama|Èeskoslovensko|Václav Gajer|52%|NA|www.csfd.cz/film/3270-pan-habetin-odchazi/|www.imdb.com/title/tt0171605/
Vzbouøení na vsi (1949)|Vzbouøení na vsi (1949)|1949|Komedie|Èeskoslovensko|Josef Mach|54%|4.8|www.csfd.cz/film/6304-vzboureni-na-vsi/|www.imdb.com/title/tt0193616/
Dnes o pùl jedenácté (1949)|Dnes o pùl jedenácté (1949)|1949|Krimi / Drama|Èeskoslovensko|Jiøí Slavíèek|52%|NA|www.csfd.cz/film/198583-dnes-o-pul-jedenacte/|www.imdb.com/title/tt0263275/
Pìtistovka (1949)|Pìtistovka (1949)|1949|Drama|Èeskoslovensko|Martin Friè|51%|NA|www.csfd.cz/film/3138-petistovka/|www.imdb.com/title/tt0169124/
Chceme ít (1949)|Chceme ít (1949)|1949|Drama / Poetickı|Èeskoslovensko|E. F. Burian|34%|NA|www.csfd.cz/film/135314-chceme-zit/|www.imdb.com/title/tt0365054/
Pan Novák (1949)|Pan Novák (1949)|1949|Komedie|Èeskoslovensko|Boøivoj Zeman|51%|NA|www.csfd.cz/film/118876-pan-novak/|www.imdb.com/title/tt1356540/
ízeò (1949)|ízeò (1949)|1949|Drama|Èeskoslovensko|Václav Kubásek|42%|NA|www.csfd.cz/film/231759-zizen/|www.imdb.com/title/tt1464799/
Dva ohnì (1949)|Dva ohnì (1949)|1949|Drama|Èeskoslovensko|Václav Kubásek|33%|NA|www.csfd.cz/film/221112-dva-ohne/|www.imdb.com/title/tt0461768/
Pád Berlína II.|Padenije Berlina (2-ja seria) (1949)|1949|Váleènı|Sovìtskı svaz|Michail Èiaureli|46%|NA|www.csfd.cz/film/118486-pad-berlina-ii/|www.imdb.com/title/tt0042828/
Batman and Robin (1949)|Batman and Robin (1949)|1949|Akèní / Dobrodrunı / Krimi / Drama|USA|Spencer Gordon Bennet|41%|6.2|www.csfd.cz/film/98615-batman-and-robin/|www.imdb.com/title/tt0041162/
Pád Berlína I.|Padenije Berlina (1-r seria) (1949)|1949|Váleènı|Sovìtskı svaz|Michail Èiaureli|43%|6.3|www.csfd.cz/film/118485-pad-berlina-i/|www.imdb.com/title/tt0041727/
DS - 70 nevyjídí (1949)|DS - 70 nevyjídí (1949)|1949|Drama|Èeskoslovensko|Vladimír Slavínskı|35%|NA|www.csfd.cz/film/198336-ds-70-nevyjizdi/|www.imdb.com/title/tt0231411/
Veliká pøíleitost (1949)|Veliká pøíleitost (1949)|1949|Drama|Èeskoslovensko|K. M. Walló|28%|NA|www.csfd.cz/film/199392-velika-prilezitost/|www.imdb.com/title/tt0232894/
Sunset Blvd.|Sunset Blvd. (1950)|1950|Drama / Film-Noir|USA|Billy Wilder|86%|8.6|www.csfd.cz/film/9796-sunset-blvd/|www.imdb.com/title/tt0043014/
Rašomon|Rashomon (1950)|1950|Krimi / Drama / Mysteriózní / Historickı|Japonsko|Akira Kurosawa|85%|8.4|www.csfd.cz/film/5434-rasomon/|www.imdb.com/title/tt0042876/
Popelka|Cinderella (1950)|1950|Drama / Rodinnı / Animovanı / Muzikál|USA|Hamilton Luske, <a href="/tvurce/3562-wilfred-jackson/">Wilfred Jackson</a>, <a href="/tvurce/3560-clyde-geronimi/">Clyde Geronimi</a>|85%|7.3|www.csfd.cz/film/33887-popelka/|www.imdb.com/title/tt0042332/
Zapomenutí|Olvidados, Los (1950)|1950|Drama / Krimi|Mexiko|Luis Bunuel|86%|8.1|www.csfd.cz/film/1106-zapomenuti/|www.imdb.com/title/tt0042804/
Ve znamení Kon-Tiki|Kon-Tiki (1950)|1950|Dokumentární|Norsko / Švédsko|Thor Heyerdahl|93%|7.7|www.csfd.cz/film/252313-ve-znameni-kon-tiki/|www.imdb.com/title/tt0042650/
Vše o Evì|All About Eve (1950)|1950|Drama|USA|Joseph L. Mankiewicz|83%|8.4|www.csfd.cz/film/6384-vse-o-eve/|www.imdb.com/title/tt0042192/
Ïáblova krása|Beauté du diable, La (1950)|1950|Drama / Fantasy / Komedie|Francie / Itálie|René Clair|88%|7.4|www.csfd.cz/film/36716-dablova-krasa/|www.imdb.com/title/tt0042235/
Na opuštìném místì|In a Lonely Place (1950)|1950|Drama / Film-Noir / Mysteriózní / Romantickı|USA|Nicholas Ray|85%|8.0|www.csfd.cz/film/23346-na-opustenem-miste/|www.imdb.com/title/tt0042593/
Harvey (1950)|Harvey (1950)|1950|Rodinnı / Fantasy / Komedie|USA|Henry Koster|81%|8.0|www.csfd.cz/film/16230-harvey/|www.imdb.com/title/tt0042546/
Orfeus|Orphée (1950)|1950|Fantasy / Drama / Romantickı|Francie|Jean Cocteau|81%|7.9|www.csfd.cz/film/35108-orfeus/|www.imdb.com/title/tt0041719/
Gun Crazy (1950)|Gun Crazy (1950)|1950|Krimi / Drama / Film-Noir|USA|Joseph H. Lewis|83%|7.7|www.csfd.cz/film/80167-gun-crazy/|www.imdb.com/title/tt0042530/
Asfaltová dungle|Asphalt Jungle, The (1950)|1950|Krimi / Film-Noir|USA|John Huston|80%|7.9|www.csfd.cz/film/4584-asfaltova-dzungle/|www.imdb.com/title/tt0042208/
Winchester '73|Winchester '73 (1950)|1950|Western|USA|Anthony Mann|80%|7.7|www.csfd.cz/film/6442-winchester-73/|www.imdb.com/title/tt0043137/
Nevìstin otec|Father of the Bride (1950)|1950|Komedie / Romantickı|USA|Vincente Minnelli|80%|7.2|www.csfd.cz/film/6756-nevestin-otec/|www.imdb.com/title/tt0042451/
Noc a mìsto|Night and the City (1950)|1950|Drama / Film-Noir / Krimi / Thriller|Velká Británie|Jules Dassin|82%|7.9|www.csfd.cz/film/27126-noc-a-mesto/|www.imdb.com/title/tt0042788/
František, prosáèek boí|Francesco, giullare di Dio (1950)|1950|Drama|Itálie|Roberto Rossellini|83%|7.4|www.csfd.cz/film/7868-frantisek-prostacek-bozi/|www.imdb.com/title/tt0042477/
Skandál|Shubun (1950)|1950|Drama|Japonsko|Akira Kurosawa|82%|7.4|www.csfd.cz/film/5437-skandal/|www.imdb.com/title/tt0042958/
Caged (1950)|Caged (1950)|1950|Krimi / Drama / Film-Noir|USA|John Cromwell|85%|7.7|www.csfd.cz/film/17700-caged/|www.imdb.com/title/tt0042296/
Bajaja (1950)|Bajaja (1950)|1950|Animovanı / Loutkovı / Pohádka|Èeskoslovensko|Jiøí Trnka|74%|7.5|www.csfd.cz/film/33863-bajaja/|www.imdb.com/title/tt0225145/
Kronika jedné lásky|Cronaca di un amore (1950)|1950|Krimi / Drama / Romantickı|Itálie|Michelangelo Antonioni|76%|7.1|www.csfd.cz/film/232-kronika-jedne-lasky/|www.imdb.com/title/tt0042355/
Past (1950)|Past (1950)|1950|Drama / Váleènı|Èeskoslovensko|Martin Friè|75%|6.9|www.csfd.cz/film/3137-past/|www.imdb.com/title/tt0169118/
Hrùza na jevišti|Stage Fright (1950)|1950|Mysteriózní / Thriller|Velká Británie|Alfred Hitchcock|74%|7.0|www.csfd.cz/film/4398-hruza-na-jevisti/|www.imdb.com/title/tt0042994/
Svìtla varieté|Luci del varieta (1950)|1950|Drama|Itálie|Federico Fellini, <a href="/tvurce/10017-alberto-lattuada/">Alberto Lattuada</a>|79%|7.1|www.csfd.cz/film/2609-svetla-variete/|www.imdb.com/title/tt0042692/
Pistolník|Gunfighter, The (1950)|1950|Western / Drama|USA|Henry King|73%|7.7|www.csfd.cz/film/26164-pistolnik/|www.imdb.com/title/tt0042531/
Where the Sidewalk Ends (1950)|Where the Sidewalk Ends (1950)|1950|Krimi / Film-Noir / Drama|USA|Otto Preminger|80%|7.6|www.csfd.cz/film/7512-where-the-sidewalk-ends/|www.imdb.com/title/tt0043132/
Stromboli|Stromboli (1950)|1950|Drama|Itálie|Roberto Rossellini|80%|7.1|www.csfd.cz/film/7887-stromboli/|www.imdb.com/title/tt0041931/
